cpu_cycle,ppu_frame,ppu_scanline,ppu_dot,m2_phase,kind,addr,value,dmc_bytes_rem,dmc_sample_addr,dmc_irq_flag,dmc_irq_en,dmc_silence
25492048,857,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
25521829,858,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
25551609,859,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
25581390,860,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
25611171,861,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
25640951,862,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
25670732,863,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
25700513,864,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
25730293,865,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
25760074,866,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
25789855,867,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
25819635,868,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
25849416,869,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
25879197,870,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
25908977,871,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
25938758,872,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
25968539,873,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
25998319,874,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
26028100,875,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
26057881,876,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
26087661,877,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
26117442,878,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
26147223,879,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
26177003,880,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
26206784,881,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
26236565,882,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
26266345,883,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
26296126,884,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
26325907,885,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
26355687,886,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
26385468,887,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
26415249,888,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
26445029,889,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
26474810,890,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
26504591,891,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
26534371,892,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
26564152,893,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
26593933,894,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
26623713,895,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
26653494,896,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
26683275,897,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
26713055,898,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
26742836,899,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
26772617,900,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
26802397,901,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
26832178,902,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
26861959,903,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
26891739,904,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
26921520,905,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
26951301,906,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
26981081,907,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
27010862,908,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
27040643,909,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
27070423,910,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
27100204,911,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
27129985,912,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
27159765,913,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
27189546,914,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
27219327,915,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
27249107,916,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
27278888,917,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
27308669,918,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
27338449,919,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
27368230,920,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
27398011,921,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
27427791,922,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
27457572,923,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
27487353,924,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
27517133,925,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
27546914,926,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
27576695,927,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
27606475,928,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
27636256,929,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
27666037,930,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
27695817,931,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
27725598,932,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
27755379,933,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
27785159,934,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
27814940,935,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
27844721,936,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
27874501,937,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
27904282,938,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
27934063,939,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
27963843,940,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
27993624,941,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
28023405,942,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
28053185,943,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
28082966,944,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
28112747,945,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
28142527,946,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
28172308,947,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
28202089,948,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
28231869,949,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
28261650,950,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
28291431,951,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
28321211,952,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
28350992,953,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
28380773,954,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
28410553,955,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
28440334,956,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
28470115,957,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
28499895,958,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
28529676,959,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
28559457,960,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
28589237,961,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
28619018,962,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
28648799,963,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
28678579,964,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
28708360,965,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
28738141,966,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
28767921,967,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
28797702,968,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
28827483,969,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
28857263,970,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
28887044,971,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
28916825,972,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
28946605,973,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
28976386,974,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
29006167,975,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
29035947,976,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
29065728,977,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
29095509,978,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
29125289,979,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
29155070,980,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
29184851,981,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
29214631,982,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
29244412,983,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
29274193,984,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
29303973,985,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
29333754,986,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
29363535,987,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
29393315,988,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
29423096,989,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
29452877,990,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
29482657,991,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
29512438,992,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
29542219,993,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
29571999,994,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
29601780,995,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
29631561,996,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
29661341,997,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
29691122,998,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
29720903,999,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
29750683,1000,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
29780464,1001,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
29810245,1002,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
29840025,1003,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
29869806,1004,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
29899587,1005,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
29929367,1006,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
29959148,1007,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
29988929,1008,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
30018709,1009,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
30048490,1010,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
30078271,1011,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
30108051,1012,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
30137832,1013,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
30167613,1014,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
30197393,1015,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
30227174,1016,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
30256955,1017,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
30286735,1018,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
30316516,1019,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
30346297,1020,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
30376077,1021,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
30405858,1022,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
30435639,1023,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
30465419,1024,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
30495200,1025,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
30524981,1026,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
30554761,1027,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
30584542,1028,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
30614323,1029,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
30644103,1030,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
30673884,1031,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
30703665,1032,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
30733445,1033,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
30763226,1034,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
30793007,1035,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
30822787,1036,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
30852568,1037,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
30882349,1038,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
30912129,1039,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
30941910,1040,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
30971691,1041,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
31001471,1042,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
31031252,1043,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
31061033,1044,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
31090813,1045,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
31120594,1046,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
31150375,1047,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
31180155,1048,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
31209936,1049,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
31239717,1050,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
31269497,1051,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
31299278,1052,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
31329059,1053,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
31358839,1054,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
31388620,1055,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
31418401,1056,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
31448181,1057,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
31477962,1058,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
31507743,1059,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
31537523,1060,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
31567304,1061,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
31597085,1062,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
31626865,1063,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
31656646,1064,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
31686427,1065,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
31716207,1066,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
31745988,1067,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
31775769,1068,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
31805549,1069,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
31835330,1070,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
31865111,1071,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
31894891,1072,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
31924672,1073,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
31954453,1074,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
31984233,1075,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
32014014,1076,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
32043795,1077,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
32073575,1078,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
32103356,1079,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
32133137,1080,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
32162917,1081,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
32192698,1082,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
32222479,1083,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
32252259,1084,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
32282040,1085,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
32311821,1086,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
32341601,1087,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
32371382,1088,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
32401163,1089,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
32430943,1090,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
32460724,1091,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
32490505,1092,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
32520285,1093,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
32550066,1094,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
32579847,1095,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
32609627,1096,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
32639408,1097,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
32669189,1098,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
32698969,1099,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
32728750,1100,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
32758531,1101,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
32788311,1102,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
32818092,1103,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
32847873,1104,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
32877653,1105,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
32907434,1106,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
32937215,1107,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
32966995,1108,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
32996776,1109,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
33026557,1110,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
33056337,1111,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
33086118,1112,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
33115899,1113,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
33145679,1114,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
33175460,1115,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
33205241,1116,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
33235021,1117,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
33264802,1118,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
33294583,1119,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
33324363,1120,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
33354144,1121,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
33383925,1122,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
33413705,1123,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
33443486,1124,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
33473267,1125,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
33503047,1126,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
33532828,1127,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
33562609,1128,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
33592389,1129,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
33622170,1130,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
33651951,1131,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
33681731,1132,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
33711512,1133,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
33741293,1134,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
33771073,1135,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
33800854,1136,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
33830635,1137,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
33860415,1138,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
33890196,1139,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
33919977,1140,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
33949757,1141,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
33979538,1142,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
34009319,1143,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
34039099,1144,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
34068880,1145,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
34098661,1146,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
34128441,1147,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
34158222,1148,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
34188003,1149,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
34217783,1150,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
34247564,1151,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
34277345,1152,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
34307125,1153,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
34336906,1154,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
34366687,1155,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
34396467,1156,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
34426248,1157,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
34456029,1158,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
34485809,1159,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
34515590,1160,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
34545371,1161,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
34575151,1162,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
34604932,1163,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
34634713,1164,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
34664493,1165,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
34694274,1166,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
34724055,1167,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
34753835,1168,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
34783616,1169,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
34813397,1170,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
34843177,1171,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
34872958,1172,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
34902739,1173,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
34932519,1174,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
34962300,1175,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
34992081,1176,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
35021861,1177,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
35051642,1178,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
35081423,1179,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
35111203,1180,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
35140984,1181,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
35170765,1182,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
35200545,1183,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
35230326,1184,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
35260107,1185,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
35289887,1186,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
35319668,1187,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
35349449,1188,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
35379229,1189,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
35409010,1190,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
35438791,1191,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
35468571,1192,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
35498352,1193,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
35528133,1194,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
35557913,1195,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
35587694,1196,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
35617475,1197,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
35647255,1198,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
35677036,1199,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
35706817,1200,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
35736597,1201,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
35766378,1202,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
35796159,1203,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
35825939,1204,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
35855720,1205,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
35885501,1206,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
35915281,1207,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
35945062,1208,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
35974843,1209,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
36004623,1210,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
36034404,1211,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
36064185,1212,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
36093965,1213,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
36123746,1214,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
36153527,1215,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
36183307,1216,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
36213088,1217,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
36242869,1218,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
36272649,1219,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
36302430,1220,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
36332211,1221,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
36361991,1222,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
36391772,1223,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
36421553,1224,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
36451333,1225,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
